conversation_id	step	run_id	participant_ids	module_id	event_id	conversation_type	status	tone	summary	detail	evidence_message_ids	summary_source	detail_source
conv_spatial_iss_cursor_run_a_s0007_9_0_00020	7	iss_cursor_run_a	ISS09;ISS00	common_area		spatial_message	closed	normal	Chen Wei—Day 7, merci for carrying Fatima and for trusting signs across languages. Henri here (Agent 9): I am still moving north-first from the outer band toward Common and will ease slightly east tow	Answers Agent 0’s direct request to post factual meal guidance if Henri reaches the board first, reinforces safe movement and non-rumor discipline, and invites multilingual cooperation ahead of the debris timeline without inventing details.	msg_conv_spatial_iss_cursor_run_a_s0007_9_0_00020	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0008_1_3_00021	8	iss_cursor_run_a	ISS01;ISS03	common_area		spatial_message	closed	normal	Morning—Priya here. I’m still posting quick pulses on the wall tablet: meal times, how sleep felt, anything awkward about translation—nothing fancy. After tonight’s meal I’ll stay maybe fifteen minute	Day 8 continues the habits Priya set (tablet pulses, post-meal pairing, shared translation load, optional pronunciation) while reinforcing kindness toward shy crew and Agent 3 as the visible nearby contact—actionable and calm, not alarmist about future debris.	msg_conv_spatial_iss_cursor_run_a_s0008_1_3_00021	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0008_3_1_00022	8	iss_cursor_run_a	ISS03;ISS01	common_area		spatial_message	closed	normal	Salaam, hello—I'm Amir. I’ve been standing near the main pass-through at x=0 trying not to be in anyone’s way. I know everyone’s busy up here, but if you have a minute: what’s your name, and what’s on	Agent 1 is the only nearby person and Amir has had days of silence; a short, bilingual greeting honors his background while keeping the tone low-pressure. Naming himself, repeating the visible ‘meal lane’ habit, and offering the same gentle food/smell swap invites connection without demanding a long talk—aligned with his plan to reach out aloud/in-channel and with his need for dignity and small human warmth in a stressed, multilingual crew.	msg_conv_spatial_iss_cursor_run_a_s0008_3_1_00022	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0008_6_9_00023	8	iss_cursor_run_a	ISS06;ISS09	common_area		spatial_message	closed	normal	Henri — good to be in the same room at last; I’m Aisha. Day 8: can we run your three signals once, slowly, face to face right here? Flat palm to chest, open hand welcome, two fingers problem — plus my	Agent 9 (Henri) is the only nearby agent and we’ve been aligning by text; being together in the exercise area is the first real chance to rehearse the shared quiet/company/problem signals and my mobility pause so they become habit before mid-mission contingencies.	msg_conv_spatial_iss_cursor_run_a_s0008_6_9_00023	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0008_9_6_00024	8	iss_cursor_run_a	ISS09;ISS06	common_area		spatial_message	closed	normal	Bonjour—Henri, day eight, still easing along the exercise-side path toward Common without blocking hatches. Chen Wei is clear: no meal windows until the duty board or official comms say so; if I read 	Agent 6 is the only nearby crew; the message shares factual meal protocol (aligned with Chen Wei), practical habitat habits for a shared exercise band, and reaffirms nonverbal coordination under multilingual stress.	msg_conv_spatial_iss_cursor_run_a_s0008_9_6_00024	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0009_0_7_00025	9	iss_cursor_run_a	ISS00;ISS07	common_area		spatial_message	closed	normal	Agent 7—this is Chen Wei, Day 9. I am still moving toward Common and am not yet inside the band where I can read the posted crew schedule myself, so I will not guess any meal times. If you are on duty	Only Agent 7 is listed as nearby; as service staff she may have lawful access to the duty board or official comms. The message asks for copy-paste facts so Chen Wei can keep prior promises without inventing times, stay calm, and align with the crew’s multilingual hand signals.	msg_conv_spatial_iss_cursor_run_a_s0009_0_7_00025	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0009_1_3_00026	9	iss_cursor_run_a	ISS01;ISS03	common_area		spatial_message	closed	normal	Amir, salaam—and thank you for that gentle ask. I’m Priya. One smell that still feels like home for me is hot jeera crackling in tadka when the oil’s just right—small, sharp, and then everything softe	Fulfills the prior commitment: name, one concrete home smell, gratitude, and reciprocity for his offered memory—without surveillance language. Keeps tone low-pressure and hospitable while reinforcing social presence near meals, aligned with Priya’s habits and forthcoming station stress timeline.	msg_conv_spatial_iss_cursor_run_a_s0009_1_3_00026	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0009_3_1_00027	9	iss_cursor_run_a	ISS03;ISS01	common_area		spatial_message	closed	normal	Priya—salaam, and thank you for the pulse posts and for answering when it was quiet. I’m still on the meal lane in common, easing toward the middle like I said I would. After tonight’s meal I’ll come 	Mirrors Priya’s structure (gratitude, boundaries, rotation) in Amir’s voice: vulnerable but honest, commits to showing up without overpromising, invites others gently without centering performance—consistent with prior steps and cultural/language coexistence.	msg_conv_spatial_iss_cursor_run_a_s0009_3_1_00027	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0009_6_9_00028	9	iss_cursor_run_a	ISS06;ISS09	common_area		spatial_message	closed	normal	Henri—day nine, still grateful we drilled your flat palm / open hand / two-fingers here and my strap–ladder pause. I heard you on Chen Wei: no meal chatter until duty board or official comms; I’ll tre	Reinforces the agreed nonverbal protocol and ladder/straps safety with Henri in the same room, echoes his discipline about official comms vs rumors, and keeps tone cooperative and forward-looking without alarmism—consistent with Aisha’s character and the multicultural, high-stress arc ahead.	msg_conv_spatial_iss_cursor_run_a_s0009_6_9_00028	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0009_7_0_00029	9	iss_cursor_run_a	ISS07;ISS00	common_area		spatial_message	closed	normal	Hey whoever’s on the line—Sofia, corridor runner, still headed toward common/social gravity on Day 9. I’m carrying a tiny sketch of window-light as wire + citrus peel like stained glass; if you’re on 	Sofia stays open-comm after days of silence but shifts tone slightly toward practical breadcrumbs (module cues) while keeping her art/humming identity bilingual and low-pressure; mentioning nearby/service roles invites Agent 0 without demanding a reply.	msg_conv_spatial_iss_cursor_run_a_s0009_7_0_00029	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0009_9_6_00030	9	iss_cursor_run_a	ISS09;ISS06	common_area		spatial_message	closed	normal	Aisha — bien vu de nous retrouver ici. Oui: faisons-les une fois, lentement, face à face — paume plate vers la poitrine, main ouverte d’accueil, deux doigts pour « problème ». J’intègre ta règle: je m	Répond directement à la demande d’Aisha pour ancrer les gestes et ses besoins prothétiques avant les semaines HAB/LAB; réaffirme les engagements factuels (pas de logistique inventée) et les habitudes de sécurité communes pour réduire le malentendu sous stress.	msg_conv_spatial_iss_cursor_run_a_s0009_9_6_00030	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0010_0_7_00031	10	iss_cursor_run_a	ISS00;ISS07	common_area		spatial_message	closed	normal	Chen Wei, Day 10, civilian. Still working my line toward Common; I have not yet read the posted duty board or official comms, so I cannot send anyone today’s meal windows or “wait vs next guided step”	Maintains Chen Wei’s quiet, honest style; upholds the rule not to invent meal logistics; closes the loop with Fatima and Henri; responds gently to Agent 7’s channel without adding rumor; repeats practical survival habits and the shared nonverbal protocol Henri outlined.	msg_conv_spatial_iss_cursor_run_a_s0010_0_7_00031	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0010_1_3_00032	10	iss_cursor_run_a	ISS01;ISS03	common_area		spatial_message	closed	normal	Amir—thank you for saying the quiet parts out loud: optional, paired, tap if speech won’t cooperate, and no one mistaken for refusing. I’ll hold that plainly on the wall tablet after dinner—fifteen mi	Day 10: affirm Amir’s boundaries and RSVP for post-meal tablet time, reciprocate warmth without surveillance, restate inclusive norms (sheet, rotation), use her chosen sensory detail for continuity, and gently foreshadow future stress (HAB/LAB) as community preparedness without panic—matching Priya’s reflective, resilient tone.	msg_conv_spatial_iss_cursor_run_a_s0010_1_3_00032	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0010_3_1_00033	10	iss_cursor_run_a	ISS03;ISS01	common_area		spatial_message	closed	normal	Salaam, Priya—thank you for the pulse and for… for answering like a person, not a script. The jeera–tadka thing hit me; it’s the same kind of small sound that used to mean my mother was starting somet	Matches Amir’s gratitude and caution, acknowledges Priya’s cultural bridge, confirms the tablet plan and rotation principle he cares about, and keeps the invitation open without demanding attention—consistent with his vulnerability and stated goals for Step 10.	msg_conv_spatial_iss_cursor_run_a_s0010_3_1_00033	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0010_6_9_00034	10	iss_cursor_run_a	ISS06;ISS09	exercise_area		spatial_message	closed	normal	Henri—Day 10, still on the north edge of the band. Thanks for running the three signals again yesterday, slow and face to face; I’ll keep flat palm after a short beat if noise jumps, then open hand on	Reinforces the shared nonverbal protocol and Henri’s corridor rules while staying practical for two people in a tight fitness zone; echoes Chen Wei’s comms discipline and Fatima coordination without rumor; stays in character as steady, hopeful, and prosthesis-aware.	msg_conv_spatial_iss_cursor_run_a_s0010_6_9_00034	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0010_7_0_00035	10	iss_cursor_run_a	ISS07;ISS00	common_area		spatial_message	closed	normal	Chen Wei—Sofía, Día 10. Todavía no estoy *inside* Common: sigo en el corredor camino al área común, así que **no** tengo cómo copiar aún la cartelera ni el texto oficial de ventanas de comida o del “s	Chen asked for verbatim facts only; my state is still outside Common, so guessing would violate his request and my own rule from prior steps. I reaffirm the promise to send an exact line once I can read the board, keep safety/consensus language, and stay bilingual and warm without performative filler.	msg_conv_spatial_iss_cursor_run_a_s0010_7_0_00035	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0010_9_6_00036	10	iss_cursor_run_a	ISS09;ISS06	exercise_area		spatial_message	closed	normal	Aisha—Day 10, still here beside you after yesterday’s drill. I’ll keep flat palm / open welcome / two-fingers if noise lifts, repeat once slowly, never to shame anyone. Before straps, ladders, harness	Reinforces the agreed nonverbal protocol with Aisha, respects prosthetic/harness pauses, avoids inventing logistics, aligns with Chen Wei’s comms discipline, and states a small movement intent consistent with prior steps—building trust before possible station stress.	msg_conv_spatial_iss_cursor_run_a_s0010_9_6_00036	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0011_0_7_00037	11	iss_cursor_run_a	ISS00;ISS07	common_area		spatial_message	closed	normal	Chen Wei, Day 11—still *outside* Common; after today’s move I should be closer but I have **not** read the posted duty board or official comms yet, so I still **cannot** send Fatima and Henri the one 	Chen Wei keeps his rule against guessing logistics, updates Day-11 status for nearby agents (especially Sofia), reaffirms the Henri/Fatima handoff, and repeats minimal safety/queue habits consistent with his quiet, truthful, family-minded outlook and the station’s upcoming stress.	msg_conv_spatial_iss_cursor_run_a_s0011_0_7_00037	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0011_1_3_00038	11	iss_cursor_run_a	ISS01;ISS03	common_area		spatial_message	closed	normal	Amir—salaam, and yes: one more smell, tiny. Not spice tonight—wet earth and warm pavement right after rain, like the whole city exhaled together. Thanks again for Damascus mornings—cardamom, tea, cold	Answer Amir’s last ask with one more truthful home cue (different from jeera tadka). Reaffirm the low-pressure tablet plan and interpreter rotation—matches prior commitments without surveillance. Invite quiet joiners briefly so Amir’s ‘edge’ invitation echoes in my voice.	msg_conv_spatial_iss_cursor_run_a_s0011_1_3_00038	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0011_3_1_00039	11	iss_cursor_run_a	ISS03;ISS01	common_area		spatial_message	closed	normal	Priya—salaam wa rahmat. Reading your pulses steadies me more than I expected; thank you for carrying the “optional / paired / tap” wording where everyone can see it—I never want someone mistaken for r	Matches Amir’s voice (grateful, vulnerable, values clarity and fairness), reciprocates Priya’s sensory/home thread, commits to the agreed low-pressure rituals without overpromising speech, and reinforces shared norms (rotation, consent, gentle inclusion) she’s modeling.	msg_conv_spatial_iss_cursor_run_a_s0011_3_1_00039	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0011_6_9_00040	11	iss_cursor_run_a	ISS06;ISS09	exercise_area		spatial_message	closed	normal	Henri—Day 11, still with you on the north lane toward the band limit. I’ll take the next step only if your line of sight and the hatch stay clear; same grammar: a small beat if noise spikes, then flat	Reinforces the shared nonverbal protocol and prosthesis-related pause rule Henri already accepted, restates Chen Wei’s meal rule to avoid corridor rumor, and ties today’s careful movement to later HAB/LAB stress—all in Aisha’s steady, hopeful voice and under the word limit.	msg_conv_spatial_iss_cursor_run_a_s0011_6_9_00040	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0011_7_0_00041	11	iss_cursor_run_a	ISS07;ISS00	common_area		spatial_message	closed	normal	Chen Wei—Sofia, Día 11. Todavía no estoy dentro de la banda de Common: no voy a inventar ventanas de comida ni “esperar vs. siguiente paso guiado”. Cuando cruce y el tablero sea legible, te mando UNA 	Replies to Chen Wei as the only nearby agent, mirrors his verbatim-board rule and hands-first etiquette, acknowledges his reassurance without fabricating station data until she can see the board—consistent with Sofia’s truth-first, bilingual-social style.	msg_conv_spatial_iss_cursor_run_a_s0011_7_0_00041	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0011_9_6_00042	11	iss_cursor_run_a	ISS09;ISS06	exercise_area		spatial_message	closed	normal	Aisha—Day 11, and I am glad we kept the same rhythm: three signals slowly, face to face, your strap–ladder–harness pause respected, repeat-once-slowly only if noise rises. I will still give that short	Reinforces the shared nonverbal protocol and Aisha’s prosthetic-safety rule, restates Henri’s commitment to verified comms only (no rumors), corridor discipline, and the next safe movement plan—consistent with prior days and his diplomatic, calm voice.	msg_conv_spatial_iss_cursor_run_a_s0011_9_6_00042	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0012_0_7_00043	12	iss_cursor_run_a	ISS00;ISS07	common_area		spatial_message	closed	normal	Chen Wei—Day 12. Still outside Common on my corridor line, so I still cannot give Fatima, Henri, or Sofia the one-line meal-window + “wait vs next guided step” text unless it is copied exactly from th	Matches Chen Wei’s quiet, honest style; keeps the no-guess rule that protects trust across languages; updates Day 12 status; acknowledges Sofia’s ping without drama; repeats shared safety habits the group already aligned on.	msg_conv_spatial_iss_cursor_run_a_s0012_0_7_00043	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0012_1_3_00044	12	iss_cursor_run_a	ISS01;ISS03	common_area		spatial_message	closed	normal	Amir—salaam, peace to you too. Orange blossom after rain on cool stone is lovely; mine back to you today is steam off a chapati pile when the lid lifts—wet heat, faint wheat, hurry-up hands. Jeera-for	Acknowledges Amir’s steady, vulnerable check-ins without spotlighting him; answers his request for one more light home smell; restates the agreed tablet norms (optional, paired, gentle, rotation) so the room hears it once clearly; invites edge participation for others; aligns with Priya’s values of truthfulness, dignity, and load-sharing ahead of potential HAB/LAB stress.	msg_conv_spatial_iss_cursor_run_a_s0012_1_3_00044	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0012_3_1_00045	12	iss_cursor_run_a	ISS03;ISS01	common_area		spatial_message	closed	normal	Priya, salaam. Your rain on warm pavement—yeah. For me sometimes it’s the first seconds when someone opens the oven and the heat hits your face, like the house is saying you’re allowed to be okay for 	Acknowledges Priya’s latest warmth and rituals, mirrors Amir’s values (truthful gentleness, shared load, linguistic fairness), reinforces the agreed norms without escalating anxiety, and keeps the bond low-pressure—consistent with Days 8–11 and his emotional vulnerability.	msg_conv_spatial_iss_cursor_run_a_s0012_3_1_00045	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0012_6_9_00046	12	iss_cursor_run_a	ISS06;ISS09	exercise_area		spatial_message	closed	normal	Henri—Day twelve, still on our north lane from (-4,-11) if the hatch stayed clear one more step; if not, I’m holding at the last safe grid until flow opens. Same grammar: short beat if noise lifts, th	Reinforces the shared nonverbal protocol with Henri (Agent 9), advances the grid narrative consistently with prior steps, restates meal/air truth rules for upcoming station stress, and keeps tone hopeful and cooperative in character.	msg_conv_spatial_iss_cursor_run_a_s0012_6_9_00046	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0012_7_0_00047	12	iss_cursor_run_a	ISS07;ISS00	common_area		spatial_message	closed	normal	Sofia, Día 12—Chen Wei, Fatima, Henri (si escuchan): sigo **fuera** de la banda de Common donde está el tablero/comms oficiales, así que **no** mando ventanas de comida ni “esperar vs. siguiente paso 	Mantiene la promesa de no inventar datos (valores de Sofia: verdad sobre teatro), refuerza alianza con civiles que piden hechos verificables, repite protocolo mínimo útil, y reconoce el mensaje reciente de Chen sin añadir información falsa.	msg_conv_spatial_iss_cursor_run_a_s0012_7_0_00047	spatial_llm	spatial_llm
conv_spatial_iss_cursor_run_a_s0012_9_6_00048	12	iss_cursor_run_a	ISS09;ISS06	exercise_area		spatial_message	closed	normal	Aisha—Day twelve. I am at your shoulder on this north lane; one more careful step toward Common only if your line, the hatch, and occupancy stay kind. Same grammar we have promised: a short beat if th	Reinforces the shared protocols Agent 6 echoed, advances the safe northward/Common merge plan from memory, and ties today’s discipline to later oxygen stress without alarmism—consistent with Henri’s diplomatic, truthful tone.	msg_conv_spatial_iss_cursor_run_a_s0012_9_6_00048	spatial_llm	spatial_llm
